timestep,A0A1,A0B0,A1A0,A1A2,A1B1,A2A1,A2A3,A2B2,A3A2,A3B3,B0A0,B0B1,B0C0,B1A1,B1B0,B1B2,B1C1,B2A2,B2B1,B2B3,B2C2,B3A3,B3B2,B3C3,C0B0,C0C1,C0D0,C1B1,C1C0,C1C2,C1D1,C2B2,C2C1,C2C3,C2D2,C3B3,C3C2,C3D3,D0C0,D0D1,D1C1,D1D0,D1D2,D2C2,D2D1,D2D3,D3C3,D3D2
2879,0,1,2,2,0,1,0,2,0,0,0,8,0,0,4,1,0,2,3,1,1,2,8,2,1,2,0,1,0,4,1,1,6,0,0,0,4,1,1,2,0,0,0,3,0,0,0,2
2880,0,1,2,2,0,0,0,2,0,0,0,8,0,0,4,2,0,2,3,0,1,2,8,2,1,2,0,1,0,4,1,1,6,0,0,0,4,1,1,1,0,0,0,3,0,0,0,3
2881,0,1,1,1,0,0,0,2,1,0,0,6,0,0,3,1,0,2,2,0,1,1,6,2,2,1,0,1,0,2,1,1,4,0,0,0,2,1,0,1,0,0,0,3,0,0,0,3
2882,0,2,1,1,0,0,0,2,1,0,0,6,0,0,3,1,0,2,2,0,1,1,7,2,2,1,0,1,0,2,1,1,4,0,0,0,2,0,0,1,0,0,0,3,0,0,0,3
2883,0,1,1,1,0,0,1,2,1,0,1,6,1,0,2,1,0,2,1,0,2,1,7,2,2,1,0,1,0,2,1,2,4,0,0,0,2,0,0,0,1,0,0,3,0,0,0,3
2884,0,1,1,0,0,0,1,2,2,0,1,5,1,0,2,1,0,2,1,0,2,0,5,1,2,0,0,1,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3
2885,0,2,1,0,0,0,1,2,2,0,2,5,2,0,3,2,0,1,3,0,2,0,5,1,2,0,0,1,2,1,1,2,3,1,0,0,0,0,0,0,2,0,0,4,0,0,0,3
2886,0,2,1,0,0,0,2,2,2,0,2,5,2,0,2,2,0,1,3,0,2,0,5,1,2,0,0,1,2,1,2,3,3,1,0,0,0,1,0,0,2,0,0,4,0,0,0,2
2887,0,2,1,0,0,0,2,2,2,0,2,5,2,0,2,3,0,1,4,0,2,0,4,1,2,0,0,1,4,1,2,3,3,2,0,0,0,2,0,0,2,0,0,4,0,0,0,3
2888,0,2,1,0,0,0,2,2,2,0,2,5,2,0,3,3,0,1,4,0,2,0,4,1,1,0,0,1,4,1,2,3,3,2,0,0,0,2,0,0,2,0,0,5,0,0,0,3
2889,0,2,1,0,0,0,2,2,2,0,2,5,2,0,3,3,0,1,5,0,2,0,3,0,1,0,0,1,5,1,2,3,3,2,0,0,1,3,0,0,2,0,0,5,0,0,0,4
2890,0,2,1,0,0,1,1,2,2,0,2,6,2,0,2,2,1,1,5,0,2,0,3,0,1,0,0,1,5,1,2,3,3,2,0,0,2,3,0,0,2,0,0,5,0,0,0,3
2891,0,1,1,0,0,1,1,2,2,0,2,5,2,0,2,2,1,1,6,0,2,0,2,0,1,0,0,2,5,0,2,3,3,2,0,0,2,3,0,0,2,0,0,6,0,0,1,3
2892,0,1,1,0,0,1,1,2,2,0,2,6,1,0,2,3,1,1,5,0,2,0,2,0,0,0,0,2,5,0,1,3,3,2,0,0,2,4,0,0,2,0,0,6,0,0,1,3
2893,0,1,0,0,0,1,0,2,1,0,1,5,1,0,2,2,1,1,5,0,1,0,1,0,0,0,0,2,5,0,1,4,3,1,0,0,2,3,0,0,2,0,0,6,0,0,2,3
2894,1,0,0,0,0,1,0,2,1,0,1,6,0,0,1,2,1,1,4,0,2,0,0,0,0,0,0,2,3,0,0,4,3,1,0,0,2,3,0,0,2,0,0,7,0,0,2,3
2895,1,1,0,0,0,1,0,2,0,0,1,6,0,0,2,3,1,1,4,0,2,0,0,0,0,1,0,2,4,0,0,5,2,1,0,0,2,4,0,1,2,0,0,7,0,0,2,3
2896,1,1,0,0,0,2,0,2,0,0,1,6,0,0,3,3,1,1,4,0,2,0,0,0,1,1,0,2,4,0,0,5,2,1,0,0,2,4,0,1,2,0,0,7,0,0,2,3
2897,2,1,1,0,0,2,0,2,0,0,1,6,0,0,2,2,1,0,4,0,2,0,0,0,1,1,0,2,3,0,0,5,2,0,0,0,1,3,0,2,2,0,0,7,0,0,2,3
2898,2,1,2,0,0,3,0,2,0,0,2,5,0,0,2,2,1,0,4,0,2,0,0,0,2,1,0,2,3,0,0,5,2,0,0,0,1,4,0,2,2,0,0,7,0,0,2,3
2899,2,1,2,0,0,2,0,2,0,0,2,5,0,0,2,1,1,0,4,0,3,0,0,0,2,2,0,2,3,0,0,5,2,1,0,0,1,4,0,2,2,0,0,7,1,0,2,2
2900,2,1,2,0,0,2,0,2,0,0,3,4,0,0,2,1,1,0,3,0,3,0,0,0,2,2,0,2,2,0,0,5,2,1,0,0,1,3,0,2,2,0,0,7,1,0,2,2
2901,2,1,3,0,0,3,0,2,0,0,3,4,0,1,2,1,2,0,3,1,3,0,0,0,3,2,0,1,2,0,0,5,1,1,0,0,0,3,1,2,2,0,0,7,2,0,1,3
2902,2,1,3,0,0,3,0,2,0,0,3,4,0,1,2,1,2,0,3,1,3,0,0,0,3,2,0,1,2,0,0,5,1,2,0,0,0,3,1,2,2,0,0,7,2,0,1,2
2903,2,1,3,0,0,3,0,2,0,0,3,3,0,1,2,0,2,0,2,1,3,0,0,0,3,2,0,1,2,0,0,5,0,2,0,1,0,2,2,2,4,0,0,8,2,0,0,2
2904,2,1,3,0,0,3,0,2,0,0,4,3,0,1,2,1,2,0,2,1,3,0,0,0,3,1,0,1,2,0,0,5,0,2,0,1,0,2,2,2,4,0,0,8,2,0,0,3
2905,1,0,2,0,0,3,0,2,1,0,3,2,0,1,2,1,2,0,1,2,3,0,0,0,2,1,1,1,2,0,0,5,0,2,0,2,0,1,2,2,4,0,0,8,2,0,0,3
2906,1,0,2,0,1,2,0,2,2,0,3,2,0,1,2,1,2,0,1,2,3,0,0,0,2,1,1,1,2,0,0,5,0,2,0,2,0,1,2,1,4,0,0,8,2,0,0,3
2907,0,1,2,0,1,2,0,2,2,0,3,2,0,1,2,2,2,0,1,2,3,0,0,0,1,1,1,1,2,0,0,5,0,2,0,2,0,1,3,1,4,0,0,8,2,0,0,3
2908,0,1,1,0,1,1,0,2,2,0,3,1,0,1,2,2,2,0,1,2,3,0,0,0,1,0,2,1,2,0,0,5,0,1,0,2,0,1,4,1,4,0,0,8,2,0,0,3
2909,0,2,1,0,3,1,0,2,2,0,4,1,0,1,2,2,2,0,1,1,3,0,0,0,1,0,2,1,2,0,0,5,0,1,0,2,0,0,4,0,4,0,1,9,2,0,0,3
2910,0,2,1,1,3,0,0,2,2,0,4,1,0,1,2,2,2,0,1,1,3,0,1,0,0,0,2,1,2,0,0,5,0,1,0,2,0,1,4,0,4,0,1,9,2,0,0,4
2911,0,2,0,1,4,0,0,2,2,0,3,0,0,1,2,1,2,0,1,1,3,0,1,0,0,0,2,1,2,0,0,5,0,2,0,2,0,1,3,0,4,1,2,10,1,0,0,3
2912,1,2,1,1,4,0,0,2,2,0,3,0,0,1,2,2,2,0,1,2,3,0,1,0,0,0,2,1,2,0,0,5,0,2,0,1,0,1,3,0,4,1,2,10,1,0,0,3
2913,1,2,1,1,4,0,0,2,2,0,3,0,0,1,1,2,2,0,1,1,3,0,1,0,0,1,2,3,2,0,0,5,0,2,0,1,0,2,3,0,4,2,2,10,2,0,0,3
2914,1,2,1,1,4,0,0,2,1,0,2,1,0,1,1,3,2,0,1,1,3,1,1,0,0,1,1,3,2,0,0,5,0,2,0,0,0,2,2,0,4,2,2,10,2,0,0,2
2915,2,2,1,1,4,0,0,2,1,2,1,1,0,1,1,3,2,0,1,1,3,1,2,0,0,1,1,3,1,0,0,5,0,2,0,0,0,2,2,0,4,2,2,10,2,0,0,1
2916,3,2,1,1,4,0,0,2,1,2,1,1,1,1,0,2,2,0,1,1,3,1,2,0,0,2,0,3,1,0,0,5,0,2,0,0,0,2,2,1,4,2,2,11,1,0,0,1
2917,3,1,1,1,4,0,0,3,0,2,1,1,1,1,0,2,2,0,0,1,3,2,2,0,1,2,0,3,1,0,0,5,0,2,0,0,0,2,1,1,5,2,3,11,1,0,0,1
2918,3,1,1,0,4,0,0,3,0,2,1,2,1,0,0,2,3,0,0,1,3,2,1,0,1,2,0,3,0,0,0,5,0,2,0,0,0,2,1,2,5,2,3,11,1,0,0,1
2919,3,1,1,1,4,0,0,3,0,2,0,2,2,0,1,2,3,0,0,1,3,2,1,0,1,3,0,2,0,0,0,5,0,1,0,0,0,1,1,2,5,2,3,11,1,0,0,2
2920,4,1,1,1,4,0,0,4,0,2,0,2,2,0,1,1,4,0,0,1,3,2,1,0,2,3,0,2,0,0,0,5,0,1,0,0,0,1,0,2,5,2,4,11,1,0,0,1
2921,4,1,0,1,4,0,0,4,0,2,0,2,2,0,2,1,4,0,1,1,3,2,1,0,2,4,0,2,0,0,0,5,0,1,0,0,1,1,1,2,5,1,3,11,1,0,0,1
2922,3,1,0,1,4,0,0,4,0,2,0,2,2,0,2,1,4,0,1,1,3,2,1,0,2,3,0,1,0,0,0,5,0,1,0,0,1,0,1,2,5,1,3,11,0,0,0,1
2923,3,2,0,1,5,0,0,4,0,0,1,2,1,0,2,1,4,0,1,1,3,2,1,0,2,3,0,1,0,0,0,5,0,0,0,0,1,0,1,2,6,1,3,11,1,0,0,1
2924,1,1,0,1,5,0,0,4,0,0,2,1,1,0,2,1,4,0,1,1,3,1,0,0,2,3,0,1,0,0,0,5,0,0,0,0,1,0,1,1,6,0,3,11,1,0,0,2
2925,2,1,0,1,6,0,0,4,0,0,2,1,1,0,2,1,4,0,1,1,3,1,0,2,2,3,0,1,0,1,0,5,0,0,0,0,2,0,2,1,6,0,3,11,1,0,0,2
2926,2,1,0,1,5,0,0,3,1,0,2,1,2,0,2,1,2,0,1,1,2,1,0,2,2,4,0,0,0,1,0,3,0,0,0,0,2,0,2,0,4,0,2,9,1,0,0,2
2927,3,1,0,0,6,0,0,3,1,1,2,0,1,0,2,1,2,0,1,1,2,0,0,2,2,4,0,0,0,1,0,3,0,0,0,0,2,0,2,0,4,0,2,9,1,0,0,2
2928,3,1,0,0,6,0,0,3,1,1,2,0,1,0,2,2,1,0,1,0,2,0,0,2,2,4,0,0,0,1,1,3,1,1,0,0,2,0,2,0,4,0,2,9,2,0,0,1
2929,3,1,0,0,5,0,0,3,2,2,2,0,1,0,1,2,0,0,2,0,2,0,0,2,1,4,0,0,0,1,1,1,1,1,1,0,2,0,2,0,2,0,2,7,2,0,0,1
2930,2,1,0,0,5,0,0,2,2,2,2,0,1,0,1,2,1,2,1,0,1,0,0,2,1,5,0,1,0,1,3,2,1,1,2,0,2,0,2,0,2,0,1,7,2,0,0,1
2931,2,0,0,0,6,0,0,2,2,2,2,2,1,0,1,2,1,2,2,0,1,0,0,2,1,5,0,2,0,1,3,2,2,2,2,0,2,0,2,0,3,0,1,6,2,0,0,1
2932,2,0,0,0,5,0,0,1,2,2,1,2,1,0,1,2,2,3,2,0,0,0,0,1,0,5,0,2,0,1,4,3,2,2,2,0,2,0,1,0,2,0,0,5,2,0,0,0
2933,3,1,0,0,5,0,0,1,2,2,1,2,2,0,0,2,2,3,2,0,0,0,0,0,0,5,0,2,0,1,4,3,2,2,2,0,2,0,1,0,3,0,0,5,2,0,0,0
2934,3,1,0,0,3,0,0,1,2,2,1,3,2,0,0,2,2,3,2,0,0,0,0,0,0,6,0,3,0,1,4,4,3,2,2,0,2,1,1,0,2,0,0,4,2,0,0,0
2935,2,2,0,0,3,0,0,0,2,2,1,4,1,0,1,3,2,3,2,0,1,0,0,0,0,6,0,3,0,1,4,4,3,2,2,0,2,2,1,0,2,0,0,4,2,0,0,0
2936,2,2,0,0,2,0,0,0,1,2,0,4,1,0,1,2,2,3,2,0,1,0,0,0,0,6,0,4,0,1,3,4,3,2,2,0,2,2,0,0,2,0,0,3,3,0,0,0
2937,2,2,0,1,2,0,0,0,1,2,0,4,1,0,1,2,2,2,2,0,2,0,0,0,0,7,0,3,0,1,3,4,3,1,1,0,2,2,0,0,2,0,0,3,3,0,0,0
2938,2,2,0,1,2,1,0,0,1,1,0,4,1,0,2,2,2,2,2,0,2,0,0,0,0,7,1,3,0,1,2,5,3,1,1,0,2,3,0,0,3,0,1,2,3,0,0,0
2939,2,2,0,2,2,1,0,0,0,1,0,4,1,1,2,2,1,2,2,0,2,0,0,0,0,7,1,2,0,1,1,4,3,1,1,0,2,3,0,0,4,0,1,2,3,0,1,0
2940,2,2,0,2,2,1,0,0,0,0,0,4,1,1,2,2,1,1,3,0,2,0,1,0,0,7,1,2,0,1,1,5,3,0,0,0,2,3,0,0,3,0,2,1,3,0,2,0
2941,2,2,0,2,2,1,0,0,0,0,0,4,0,2,2,2,0,0,3,0,2,0,1,0,0,7,1,2,0,1,2,5,3,0,0,0,2,3,0,0,3,1,2,1,4,1,2,0
2942,1,2,0,2,1,2,0,0,0,0,0,3,0,2,2,2,0,0,4,0,2,0,2,0,0,7,1,2,0,1,1,5,3,0,0,0,2,4,0,0,3,1,2,0,4,1,2,0
2943,1,2,0,2,1,2,0,0,0,0,0,3,0,2,2,2,0,0,4,0,1,0,2,0,0,7,2,2,0,1,2,5,2,0,0,0,2,2,0,0,2,2,2,0,3,2,2,1
2944,1,1,0,1,2,2,0,0,0,0,0,2,0,3,2,2,0,0,4,0,1,0,2,0,0,7,2,2,0,1,2,5,3,0,0,0,2,2,0,0,3,2,2,0,3,2,2,2
2945,1,1,0,1,2,3,1,0,0,0,0,2,0,3,2,2,1,0,5,0,0,0,2,0,0,7,2,2,0,1,2,5,3,0,0,0,2,2,0,0,3,2,1,0,2,2,2,2
2946,1,0,0,1,3,3,2,1,0,0,0,2,0,3,2,2,1,0,5,0,0,0,2,0,0,7,2,2,0,1,2,5,3,0,0,0,2,1,0,0,3,2,1,0,2,2,2,2
2947,1,0,0,0,3,3,2,1,0,0,0,3,0,4,2,2,1,0,6,0,0,0,2,0,0,7,1,2,0,1,3,4,3,0,0,0,2,1,0,0,3,2,0,0,2,3,2,2
2948,0,0,0,0,3,2,2,2,0,0,0,3,0,4,2,1,1,0,6,0,0,0,2,0,0,7,1,2,0,1,3,4,3,0,0,0,2,1,0,0,3,2,0,0,1,3,1,2
2949,0,0,0,0,3,2,2,2,0,0,0,3,0,4,2,1,1,1,6,0,0,0,2,0,0,7,1,2,0,1,3,3,3,0,0,0,2,1,0,0,2,2,0,0,1,4,2,2
2950,0,0,0,0,3,2,2,2,0,0,0,4,0,4,2,1,1,1,6,0,0,0,2,0,0,7,1,1,0,1,2,3,3,0,0,0,2,1,0,0,2,2,0,0,0,4,1,2
2951,0,0,0,0,4,1,2,2,1,0,0,4,0,4,1,3,1,2,6,0,0,0,2,0,0,7,1,1,0,1,2,1,3,0,0,0,3,0,0,0,2,1,0,0,0,3,1,2
2952,0,0,0,0,4,1,2,2,1,0,0,5,0,4,1,3,1,2,6,1,0,0,2,0,0,7,0,1,0,1,1,1,3,0,0,0,4,0,1,0,2,1,1,0,0,3,2,1
2953,0,0,0,0,4,1,2,2,2,0,0,5,0,4,1,3,2,3,6,1,0,0,2,0,0,7,0,0,0,1,1,0,3,1,0,0,4,0,1,0,1,0,1,0,0,2,2,0
2954,0,0,0,0,5,0,2,1,2,0,0,5,0,4,0,3,2,3,6,1,0,0,2,0,0,7,0,0,0,2,1,0,3,1,0,0,4,0,2,0,1,0,2,0,0,2,2,0
2955,0,0,0,0,4,0,1,1,2,1,0,5,0,3,0,4,2,3,6,2,0,0,2,0,0,7,0,0,0,2,2,0,3,1,0,0,4,2,2,0,0,0,2,0,0,2,3,0
2956,0,0,1,0,4,0,1,0,2,1,0,6,0,3,1,4,2,3,6,2,1,0,2,0,0,7,0,0,0,3,2,0,3,2,0,0,4,2,2,0,0,0,2,0,0,1,4,0
2957,0,0,1,0,4,0,1,0,2,1,0,6,0,3,1,4,2,3,6,2,1,0,2,0,0,7,0,0,1,3,1,0,3,2,0,0,4,2,2,0,0,0,2,0,0,1,4,0
2958,0,0,1,0,4,0,0,0,2,1,0,6,0,2,1,4,2,3,6,2,2,0,2,0,0,7,0,0,2,3,1,0,3,2,0,0,4,2,2,0,0,1,2,0,0,1,4,0
2959,0,0,2,0,4,0,0,0,2,2,0,6,0,2,2,3,2,3,6,2,2,0,2,0,0,7,0,0,2,3,1,0,3,2,0,0,4,2,2,0,0,1,2,0,0,0,4,0
2960,0,0,2,0,2,0,0,0,1,2,0,6,0,2,3,3,1,3,6,2,2,0,2,0,0,7,0,0,2,3,1,0,3,2,0,0,4,2,2,0,0,1,2,0,0,0,4,0
2961,0,0,3,0,2,0,1,0,1,2,0,6,0,1,3,3,0,3,6,1,2,0,2,0,0,7,0,0,2,3,1,0,3,2,0,0,5,2,2,0,0,1,1,0,0,0,4,0
2962,0,0,3,0,1,0,1,1,1,2,0,6,0,1,3,3,1,3,6,1,2,0,2,1,0,7,0,0,3,3,2,0,3,2,0,0,5,2,0,0,0,1,0,0,0,0,4,0
2963,0,0,4,0,0,0,1,1,0,2,0,6,0,1,4,2,1,3,6,1,1,0,2,1,0,7,0,0,3,3,2,0,3,2,0,1,5,2,0,0,0,1,0,0,0,2,3,0
2964,0,0,3,0,0,0,2,1,0,2,0,6,0,0,4,2,1,3,6,0,1,0,2,1,0,7,0,0,3,3,1,0,3,1,0,1,5,2,0,0,0,1,0,0,0,2,3,0
2965,0,0,3,0,0,0,2,1,0,2,0,6,0,0,3,2,1,2,7,0,0,0,2,2,0,7,0,0,3,3,2,0,3,1,1,2,5,0,0,0,0,1,0,0,0,2,2,1
2966,0,1,3,0,0,0,2,2,0,1,0,6,0,0,3,1,1,2,7,0,0,0,2,2,0,7,0,0,2,3,2,0,3,1,1,2,5,1,0,0,1,0,0,0,0,2,2,1
2967,0,1,3,0,0,0,2,2,0,1,0,6,0,0,2,1,1,2,8,0,0,0,3,2,0,7,0,0,2,3,2,0,3,0,2,2,5,1,0,0,1,0,0,0,0,2,3,2
2968,0,1,2,0,0,0,2,2,0,1,0,6,0,0,2,1,1,2,8,0,0,0,3,2,1,7,0,0,2,3,2,0,3,0,2,2,6,2,0,0,1,0,0,0,0,2,3,2
2969,0,1,2,0,0,0,2,2,0,0,0,6,1,0,1,1,1,1,8,0,0,0,3,2,1,7,0,0,2,3,2,0,3,0,2,2,6,2,0,0,1,0,0,0,0,2,3,2
2970,0,1,2,0,0,1,2,2,0,0,0,6,1,0,1,1,1,1,8,0,0,0,4,2,2,7,0,0,3,3,2,0,3,0,2,2,6,2,0,0,1,0,0,0,0,1,2,2
2971,0,1,1,0,0,1,2,2,0,0,0,4,2,0,0,0,1,1,6,0,0,0,3,1,2,5,0,0,2,1,1,0,1,0,2,1,5,2,0,0,1,0,0,0,0,0,3,2
2972,0,1,1,0,0,2,1,2,0,0,0,4,2,0,0,0,1,0,6,0,0,0,3,1,2,6,0,0,2,1,1,0,1,0,2,1,5,2,0,0,2,0,0,0,0,0,3,2
2973,0,1,1,0,0,2,1,2,0,1,0,4,2,1,0,0,1,0,7,0,0,0,3,0,2,6,0,1,2,1,1,0,1,0,2,1,6,2,0,0,2,0,0,0,0,0,4,2
2974,0,0,1,0,0,3,1,2,0,1,0,3,2,1,0,0,1,1,5,0,0,0,4,0,2,4,0,2,2,0,0,2,0,0,2,0,5,2,0,0,2,0,0,0,0,0,4,1
2975,0,0,0,0,0,3,2,2,0,1,0,2,2,1,1,2,1,1,5,0,0,0,3,0,2,4,0,2,3,2,0,2,0,1,2,0,5,2,0,0,1,0,0,0,0,0,2,1
2976,0,0,0,0,0,3,1,2,0,1,0,2,1,2,1,2,1,1,5,0,0,0,4,0,2,3,0,3,3,2,0,3,0,2,2,1,5,0,0,0,1,1,0,0,1,0,2,2
2977,0,0,0,0,0,3,2,2,0,2,0,1,1,2,2,2,2,2,3,0,0,0,4,0,1,2,0,3,4,4,0,3,0,2,2,1,4,0,0,0,1,1,0,0,1,0,2,1
2978,0,0,0,0,0,2,2,2,0,2,0,1,1,2,2,2,2,2,3,0,0,0,3,0,1,3,0,3,4,4,0,3,0,2,2,2,4,0,0,0,1,1,0,0,1,0,2,2
2979,0,0,1,0,0,2,2,2,1,2,0,1,0,2,2,2,2,2,2,0,0,0,3,0,0,2,0,3,4,5,0,4,0,2,2,2,3,0,0,0,1,1,0,0,2,0,2,2
2980,0,0,1,0,0,2,2,2,1,2,0,1,0,2,2,2,3,3,2,0,0,0,3,0,0,2,0,2,4,5,0,4,0,2,3,2,2,0,0,0,1,1,0,0,2,0,1,2
2981,0,0,1,0,1,1,2,2,2,2,0,2,0,2,2,2,3,3,1,0,0,0,1,0,0,1,0,2,4,5,0,4,0,2,3,2,2,0,0,0,0,1,0,0,2,0,1,2
2982,0,0,1,0,2,1,2,2,2,2,0,3,0,1,2,1,4,4,1,0,0,0,1,0,0,2,0,2,4,4,0,5,0,2,3,3,2,0,0,0,0,1,0,0,2,0,0,2
2983,0,0,2,0,2,1,2,2,2,2,0,3,0,1,2,1,4,4,2,0,0,0,1,0,0,2,0,2,2,3,1,5,0,1,3,3,2,0,0,0,0,1,0,0,1,0,0,2
2984,0,0,2,0,2,0,2,2,2,1,0,4,0,1,1,0,5,3,1,1,0,0,0,0,0,3,0,2,2,3,2,5,0,2,3,3,2,0,0,0,0,0,0,0,1,0,0,2
2985,0,0,2,0,2,0,2,2,2,1,0,4,0,0,1,0,5,3,2,1,0,2,0,0,0,2,0,2,1,2,2,5,0,2,3,3,2,1,0,0,0,1,0,0,1,0,0,1
2986,0,0,2,0,2,0,2,2,2,1,0,4,1,0,0,0,5,3,2,2,0,2,1,0,0,2,0,2,0,2,2,5,0,1,3,2,2,1,0,0,0,1,0,0,1,0,0,0
2987,0,0,3,0,2,0,2,2,2,1,0,4,1,0,0,0,5,2,2,2,0,2,1,0,0,2,0,2,0,2,2,6,0,2,3,2,2,2,0,0,0,1,0,0,2,0,0,0
2988,0,0,2,0,2,0,2,2,2,1,0,5,2,0,0,0,5,2,2,2,0,4,2,0,0,3,0,2,0,2,2,6,0,2,3,2,2,2,0,0,0,1,0,0,2,0,0,0
2989,0,1,2,0,2,0,2,2,1,1,0,4,2,0,0,1,5,2,2,2,0,4,2,0,0,2,0,2,0,1,2,6,0,3,1,1,2,2,0,0,0,1,0,0,2,0,0,0
2990,0,1,2,0,2,0,2,2,1,2,0,4,3,0,0,1,5,1,2,2,0,4,2,0,0,2,0,2,0,1,2,6,0,3,1,1,2,2,0,0,0,1,0,0,2,0,0,0
2991,1,1,1,0,2,1,2,3,1,2,0,3,4,0,0,2,5,1,1,2,0,4,2,0,0,2,0,2,0,2,1,6,0,4,1,0,2,2,0,0,0,2,0,0,3,1,0,0
2992,2,1,1,0,2,1,2,3,0,2,0,3,4,0,0,2,5,1,1,2,0,4,3,0,0,2,0,2,0,2,1,6,0,3,0,0,2,2,0,0,0,2,0,0,3,1,0,0
2993,2,1,1,0,2,1,2,3,0,2,0,3,4,0,0,3,5,0,0,1,0,3,3,0,0,1,0,2,0,1,1,6,0,3,0,1,2,1,0,0,0,2,1,0,4,1,0,0
2994,2,2,1,0,2,2,2,3,0,2,0,2,4,0,0,3,5,0,0,1,0,3,4,1,0,1,0,2,0,1,0,6,0,3,0,1,2,1,0,0,0,1,1,0,3,1,0,0
2995,2,2,1,0,2,2,2,4,1,2,0,1,3,0,0,3,5,0,0,1,0,2,3,1,0,1,0,2,0,2,0,6,0,3,0,1,2,0,1,0,0,1,1,0,3,1,0,0
2996,2,2,1,0,2,2,1,4,1,2,0,1,3,0,0,3,5,0,0,1,0,2,3,1,0,1,0,2,0,2,0,6,0,3,0,2,2,1,1,0,0,1,2,0,3,1,0,0
2997,2,1,0,0,2,2,1,4,2,1,0,1,2,0,0,4,5,0,0,1,0,0,3,1,0,0,0,2,0,2,0,6,0,3,0,2,2,1,1,0,0,1,3,0,2,1,0,0
2998,1,1,0,0,2,2,0,4,2,1,0,0,2,1,0,3,5,0,0,1,0,0,3,1,0,0,0,2,0,1,0,6,0,3,0,2,2,1,1,0,0,1,3,0,2,1,0,0
2999,1,2,0,0,3,1,0,4,4,0,0,0,1,1,0,3,5,0,0,1,0,0,3,1,0,0,0,2,0,2,0,6,0,2,0,2,2,1,1,0,0,1,4,0,1,0,0,0
3000,1,2,0,1,3,1,0,4,4,0,0,0,1,1,0,1,5,0,1,1,0,0,2,2,0,0,0,2,0,2,0,6,0,3,0,2,2,1,1,0,0,1,4,0,1,0,0,0
3001,0,2,0,1,4,1,0,4,4,0,0,0,0,2,0,1,5,0,1,1,0,0,2,2,0,1,0,2,0,2,0,6,0,2,0,2,2,1,1,0,0,1,3,0,0,0,0,0
3002,0,1,0,1,4,1,0,4,4,0,0,0,0,2,0,1,5,0,3,3,0,0,2,3,0,1,0,2,0,2,0,6,0,1,0,2,2,1,2,0,0,2,3,0,0,0,0,0
3003,0,1,0,2,4,1,0,4,3,0,0,0,0,2,0,1,5,0,3,3,0,0,2,3,0,1,0,2,0,2,0,6,1,1,0,1,1,2,2,0,0,2,2,0,0,0,0,0
3004,0,1,0,2,4,1,0,4,3,0,0,0,0,2,0,1,5,0,3,3,0,0,1,3,0,1,0,2,0,1,0,6,1,1,1,1,1,2,1,0,0,2,2,0,0,0,0,0
3005,0,1,0,2,4,2,0,4,3,0,0,0,0,2,0,0,5,0,3,3,0,0,2,3,0,1,0,2,0,1,0,6,1,1,2,1,1,1,1,0,0,2,2,0,0,0,0,1
3006,0,1,0,3,4,1,0,4,2,0,0,0,0,2,0,0,5,0,4,3,0,0,2,3,1,1,0,2,0,1,0,6,3,1,2,0,0,1,1,0,0,2,1,0,0,0,0,1
3007,0,1,0,2,5,1,0,4,2,0,0,0,0,1,1,0,5,0,4,4,0,0,2,3,1,1,0,2,0,0,0,6,3,0,2,0,0,1,1,0,0,2,1,0,0,0,0,1
3008,0,1,0,3,5,2,0,5,0,0,0,0,0,1,1,0,5,0,3,4,0,0,2,3,1,0,0,2,0,0,0,6,4,0,3,0,0,1,1,0,0,2,0,0,0,0,0,1
3009,0,0,0,3,6,2,0,5,0,0,0,0,0,1,1,0,5,0,2,3,0,0,3,2,1,1,0,2,0,0,0,6,4,0,3,0,0,1,1,0,0,2,0,1,0,1,0,1
3010,0,0,0,3,6,4,0,5,0,0,0,0,0,0,1,0,5,0,1,2,0,0,2,2,1,1,0,2,0,1,0,6,4,0,3,0,0,1,2,0,0,1,0,1,0,1,0,1
3011,0,0,0,3,6,4,0,5,1,0,0,0,0,0,3,0,5,0,1,2,1,0,2,1,1,1,0,2,0,1,0,6,4,0,3,1,0,1,2,0,0,1,0,2,0,1,0,1
3012,0,0,0,4,6,3,0,5,1,0,0,0,0,0,3,0,5,0,1,1,1,1,2,2,1,1,0,2,0,1,0,6,4,0,3,1,0,0,1,0,0,1,0,2,0,2,0,2
3013,0,0,1,3,6,3,0,5,2,0,0,0,0,0,4,0,5,0,0,1,2,1,2,1,0,1,0,2,0,1,0,6,4,0,2,1,0,0,2,0,0,0,0,2,0,2,0,2
3014,0,0,1,4,6,3,0,6,2,0,0,0,0,0,5,0,5,0,0,1,2,2,2,1,0,1,0,2,0,1,0,6,4,0,2,1,0,0,2,0,0,0,0,2,0,2,0,1
3015,0,0,1,4,6,3,0,6,2,0,1,0,0,0,6,0,5,0,0,1,2,2,2,1,1,1,0,2,0,1,0,6,4,0,1,2,0,0,2,0,0,0,0,3,0,3,0,1
3016,0,0,1,3,5,2,0,4,2,0,1,0,0,0,6,0,3,0,0,1,2,2,2,1,1,1,0,1,0,1,0,4,4,0,1,2,0,0,2,0,0,0,0,3,0,3,0,1
